,tourney_name,surface,tourney_level,tourney_date,fed_age,opp_name,opp_hand,opp_ht,opp_ioc,opp_age,score,best_of,round,minutes,fed_rank,fed_rank_points,opp_rank,opp_rank_points,fed_won
59864,Australian Open,Hard,G,20110117,29.4428473648,Tommy Robredo,R,180.0,ESP,28.714579055399998,6-3 3-6 6-3 6-2,5,R16,145.0,2.0,9245.0,52.0,890.0,1
59868,Australian Open,Hard,G,20110117,29.4428473648,Stan Wawrinka,R,183.0,SUI,25.8069815195,6-1 6-3 6-3,5,QF,107.0,2.0,9245.0,19.0,1855.0,1
59870,Australian Open,Hard,G,20110117,29.4428473648,Novak Djokovic,R,188.0,SRB,23.657768651599998,7-6(3) 7-5 6-4,5,SF,180.0,2.0,9245.0,3.0,6240.0,0
60198,Dubai,Hard,A,20110221,29.5386721424,Somdev Devvarman,R,180.0,IND,26.0205338809,6-3 6-3,3,R32,76.0,2.0,7965.0,79.0,612.0,1
60214,Dubai,Hard,A,20110221,29.5386721424,Marcel Granollers,R,190.0,ESP,24.8624229979,6-3 6-4,3,R16,70.0,2.0,7965.0,53.0,933.0,1
60222,Dubai,Hard,A,20110221,29.5386721424,Sergiy Stakhovsky,R,193.0,UKR,25.125256673499997,6-3 6-4,3,QF,73.0,2.0,7965.0,43.0,1050.0,1
60226,Dubai,Hard,A,20110221,29.5386721424,Richard Gasquet,R,185.0,FRA,24.6789869952,6-2 7-5,3,SF,74.0,2.0,7965.0,28.0,1360.0,1
60228,Dubai,Hard,A,20110221,29.5386721424,Novak Djokovic,R,188.0,SRB,23.753593429200002,6-3 6-3,3,F,72.0,2.0,7965.0,3.0,7880.0,0
60292,Indian Wells Masters,Hard,M,20110310,29.5770020534,Igor Andreev,R,185.0,RUS,27.6468172485,7-5 7-6(4),3,R64,95.0,2.0,7965.0,96.0,539.0,1
60308,Indian Wells Masters,Hard,M,20110310,29.5770020534,Juan Ignacio Chela,R,190.0,ARG,31.518138261500006,6-0 6-2,3,R32,58.0,2.0,7965.0,32.0,1270.0,1
60316,Indian Wells Masters,Hard,M,20110310,29.5770020534,Ryan Harrison,R,183.0,USA,18.830937713900003,7-6(4) 6-3,3,R16,85.0,2.0,7965.0,152.0,369.0,1
60319,Indian Wells Masters,Hard,M,20110310,29.5770020534,Stan Wawrinka,R,183.0,SUI,25.941136208099998,6-3 6-4,3,QF,64.0,2.0,7965.0,14.0,2175.0,1
60321,Indian Wells Masters,Hard,M,20110310,29.5770020534,Novak Djokovic,R,188.0,SRB,23.7919233402,6-3 3-6 6-2,3,SF,127.0,2.0,7965.0,3.0,7800.0,0
60363,Miami Masters,Hard,M,20110323,29.6153319644,Radek Stepanek,R,185.0,CZE,32.3121149897,6-3 6-3,3,R64,62.0,3.0,8280.0,68.0,733.0,1
60391,Miami Masters,Hard,M,20110323,29.6153319644,Juan Monaco,R,185.0,ARG,26.9760438056,7-6(4) 6-4,3,R32,104.0,3.0,8280.0,35.0,1110.0,1
60405,Miami Masters,Hard,M,20110323,29.6153319644,Olivier Rochus,R,168.0,BEL,30.1683778234,6-3 6-1,3,R16,53.0,3.0,8280.0,89.0,576.0,1
60412,Miami Masters,Hard,M,20110323,29.6153319644,Gilles Simon,R,183.0,FRA,26.2286105407,3-0 RET,3,QF,11.0,3.0,8280.0,27.0,1305.0,1
60415,Miami Masters,Hard,M,20110323,29.6153319644,Rafael Nadal,L,185.0,ESP,24.796714579099998,6-3 6-2,3,SF,79.0,3.0,8280.0,1.0,12630.0,0
60511,Monte Carlo Masters,Clay,M,20110410,29.6728268309,Philipp Kohlschreiber,R,178.0,GER,27.485284051999997,6-2 6-1,3,R32,50.0,3.0,8550.0,32.0,1190.0,1
60519,Monte Carlo Masters,Clay,M,20110410,29.6728268309,Marin Cilic,R,198.0,CRO,22.5325119781,6-4 6-3,3,R16,72.0,3.0,8550.0,22.0,1495.0,1
60523,Monte Carlo Masters,Clay,M,20110410,29.6728268309,Jurgen Melzer,L,183.0,AUT,29.8863791923,6-4 6-4,3,QF,104.0,3.0,8550.0,9.0,2660.0,0
60694,Madrid Masters,Clay,M,20110501,29.7303216975,Feliciano Lopez,L,188.0,ESP,29.6125941136,7-6(13) 6-7(1) 7-6(7),3,R32,176.0,3.0,8690.0,39.0,1065.0,1
60707,Madrid Masters,Clay,M,20110501,29.7303216975,Xavier Malisse,R,185.0,BEL,30.784394250500004,6-4 6-3,3,R16,71.0,3.0,8690.0,49.0,965.0,1
60714,Madrid Masters,Clay,M,20110501,29.7303216975,Robin Soderling,R,193.0,SWE,26.71321013,7-6(2) 6-4,3,QF,103.0,3.0,8690.0,5.0,5235.0,1
60717,Madrid Masters,Clay,M,20110501,29.7303216975,Rafael Nadal,L,185.0,ESP,24.9117043121,5-7 6-1 6-3,3,SF,156.0,3.0,8690.0,1.0,11915.0,0
60748,Rome Masters,Clay,M,20110508,29.749486653,Jo-Wilfried Tsonga,R,188.0,FRA,26.058863791900002,6-4 6-2,3,R32,83.0,3.0,8900.0,18.0,1535.0,1
60762,Rome Masters,Clay,M,20110508,29.749486653,Richard Gasquet,R,185.0,FRA,24.889801505799998,4-6 7-6(2) 7-6(4),3,R16,140.0,3.0,8900.0,16.0,1710.0,0
60875,Roland Garros,Clay,G,20110522,29.787816564,Feliciano Lopez,L,188.0,ESP,29.6700889802,6-3 6-4 7-6(3),5,R128,119.0,3.0,8390.0,41.0,1065.0,1
60915,Roland Garros,Clay,G,20110522,29.787816564,Maxime Teixeira,R,,FRA,22.340862423,6-3 6-0 6-2,5,R64,84.0,3.0,8390.0,181.0,300.0,1
60935,Roland Garros,Clay,G,20110522,29.787816564,Janko Tipsarevic,R,180.0,SRB,26.9158110883,6-1 6-4 6-3,5,R32,90.0,3.0,8390.0,32.0,1225.0,1
60945,Roland Garros,Clay,G,20110522,29.787816564,Stan Wawrinka,R,183.0,SUI,26.1519507187,6-3 6-2 7-5,5,R16,106.0,3.0,8390.0,14.0,1920.0,1
60950,Roland Garros,Clay,G,20110522,29.787816564,Gael Monfils,R,193.0,FRA,24.722792607800002,6-4 6-3 7-6(3),5,QF,154.0,3.0,8390.0,9.0,2465.0,1
60952,Roland Garros,Clay,G,20110522,29.787816564,Novak Djokovic,R,188.0,SRB,24.0027378508,7-6(5) 6-3 3-6 7-6(5),5,SF,219.0,3.0,8390.0,2.0,11665.0,1
60953,Roland Garros,Clay,G,20110522,29.787816564,Rafael Nadal,L,185.0,ESP,24.9691991786,7-5 7-6(3) 5-7 6-1,5,F,220.0,3.0,8390.0,1.0,12070.0,0
61148,Wimbledon,Grass,G,20110620,29.864476386,Mikhail Kukushkin,R,183.0,KAZ,23.482546201199998,7-6(2) 6-4 6-2,5,R128,102.0,3.0,9230.0,61.0,852.0,1
61188,Wimbledon,Grass,G,20110620,29.864476386,Adrian Mannarino,L,183.0,FRA,22.9733059548,6-2 6-3 6-2,5,R64,88.0,3.0,9230.0,55.0,923.0,1
61208,Wimbledon,Grass,G,20110620,29.864476386,David Nalbandian,R,180.0,ARG,29.4647501711,6-4 6-2 6-4,5,R32,106.0,3.0,9230.0,23.0,1425.0,1
61218,Wimbledon,Grass,G,20110620,29.864476386,Mikhail Youzhny,R,183.0,RUS,28.985626283400002,6-7(5) 6-3 6-3 6-3,5,R16,182.0,3.0,9230.0,17.0,1740.0,1
61223,Wimbledon,Grass,G,20110620,29.864476386,Jo-Wilfried Tsonga,R,188.0,FRA,26.173853525,3-6 6-7(3) 6-4 6-4 6-4,5,QF,188.0,3.0,9230.0,19.0,1585.0,0
61572,Canada Masters,Hard,M,20110808,29.9986310746,Vasek Pospisil,R,193.0,CAN,21.125256673499997,7-5 6-3,3,R32,78.0,3.0,9710.0,155.0,344.0,1
61586,Canada Masters,Hard,M,20110808,29.9986310746,Jo-Wilfried Tsonga,R,188.0,FRA,26.3080082136,7-6(3) 4-6 6-1,3,R16,134.0,3.0,9710.0,16.0,1945.0,0
61627,Cincinnati Masters,Hard,M,20110814,30.0177960301,Juan Martin del Potro,R,198.0,ARG,22.8911704312,6-3 7-5,3,R32,92.0,3.0,9200.0,19.0,1755.0,1
61641,Cincinnati Masters,Hard,M,20110814,30.0177960301,James Blake,R,185.0,USA,31.630390143699998,6-4 6-1,3,R16,55.0,3.0,9200.0,84.0,629.0,1
61648,Cincinnati Masters,Hard,M,20110814,30.0177960301,Tomas Berdych,R,196.0,CZE,25.9082819986,6-2 7-6(3),3,QF,92.0,3.0,9200.0,9.0,2420.0,0
61717,US Open,Hard,G,20110829,30.056125941100007,Santiago Giraldo,R,188.0,COL,23.753593429200002,6-4 6-3 6-2,5,R128,106.0,3.0,8380.0,54.0,835.0,1
61773,US Open,Hard,G,20110829,30.056125941100007,Dudi Sela,R,175.0,ISR,26.4010951403,6-3 6-2 6-2,5,R64,77.0,3.0,8380.0,93.0,580.0,1
61801,US Open,Hard,G,20110829,30.056125941100007,Marin Cilic,R,198.0,CRO,22.9158110883,6-3 4-6 6-4 6-2,5,R32,160.0,3.0,8380.0,28.0,1375.0,1
61815,US Open,Hard,G,20110829,30.056125941100007,Juan Monaco,R,185.0,ARG,27.4168377823,6-1 6-2 6-0,5,R16,82.0,3.0,8380.0,36.0,1170.0,1
61822,US Open,Hard,G,20110829,30.056125941100007,Jo-Wilfried Tsonga,R,188.0,FRA,26.3655030801,6-4 6-3 6-3,5,QF,113.0,3.0,8380.0,11.0,2350.0,1
61825,US Open,Hard,G,20110829,30.056125941100007,Novak Djokovic,R,188.0,SRB,24.2710472279,6-7(7) 4-6 6-3 6-2 7-5,5,SF,231.0,3.0,8380.0,1.0,13920.0,0
62174,Basel,Hard,A,20111031,30.2286105407,Potito Starace,R,188.0,ITA,30.2970568104,7-6(3) 6-4,3,R32,79.0,4.0,7530.0,54.0,870.0,1
62184,Basel,Hard,A,20111031,30.2286105407,Jarkko Nieminen,L,185.0,FIN,30.2724161533,6-1 4-6 6-3,3,R16,95.0,4.0,7530.0,66.0,736.0,1
62189,Basel,Hard,A,20111031,30.2286105407,Andy Roddick,R,188.0,USA,29.1690622861,6-3 6-2,3,QF,64.0,4.0,7530.0,15.0,2120.0,1
62192,Basel,Hard,A,20111031,30.2286105407,Stan Wawrinka,R,183.0,SUI,26.5927446954,7-6(5) 6-2,3,SF,88.0,4.0,7530.0,19.0,1765.0,1
62193,Basel,Hard,A,20111031,30.2286105407,Kei Nishikori,R,178.0,JPN,21.8370978782,6-1 6-3,3,F,72.0,4.0,7530.0,32.0,1225.0,1
62235,Paris Masters,Hard,M,20111107,30.2477754962,Jo-Wilfried Tsonga,R,188.0,FRA,26.5571526352,6-1 7-6(3),3,F,86.0,4.0,7530.0,8.0,2935.0,1
62252,Paris Masters,Hard,M,20111107,30.2477754962,Juan Monaco,R,185.0,ARG,27.608487337399996,6-3 7-5,3,QF,85.0,4.0,7530.0,34.0,1200.0,1
62254,Paris Masters,Hard,M,20111107,30.2477754962,Richard Gasquet,R,185.0,FRA,25.388090349099997,6-2 6-4,3,R16,66.0,4.0,7530.0,20.0,1720.0,1
62257,Paris Masters,Hard,M,20111107,30.2477754962,Adrian Mannarino,L,183.0,FRA,23.356605065,6-2 6-3,3,R32,56.0,4.0,7530.0,85.0,619.0,1
62258,Paris Masters,Hard,M,20111107,30.2477754962,Tomas Berdych,R,196.0,CZE,26.1382614648,6-4 6-3,3,SF,80.0,4.0,7530.0,7.0,3230.0,1
62271,Tour Finals,Hard,F,20111120,30.2861054073,Rafael Nadal,L,185.0,ESP,25.4674880219,6-3 6-0,3,RR,61.0,4.0,6670.0,2.0,9375.0,1
62274,Tour Finals,Hard,F,20111120,30.2861054073,Mardy Fish,R,188.0,USA,29.9493497604,6-1 3-6 6-3,3,RR,108.0,4.0,6670.0,8.0,2965.0,1
62275,Tour Finals,Hard,F,20111120,30.2861054073,Jo-Wilfried Tsonga,R,188.0,FRA,26.5954825462,6-2 2-6 6-4,3,RR,89.0,4.0,6670.0,6.0,3535.0,1
62276,Tour Finals,Hard,F,20111120,30.2861054073,David Ferrer,R,175.0,ESP,29.6372347707,7-5 6-3,3,SF,86.0,4.0,6670.0,5.0,4480.0,1
62277,Tour Finals,Hard,F,20111120,30.2861054073,Jo-Wilfried Tsonga,R,188.0,FRA,26.5954825462,6-3 6-7(6) 6-3,3,F,139.0,4.0,6670.0,6.0,3535.0,1
62356,Doha,Hard,A,20120102,30.4010951403,Nikolay Davydenko,R,178.0,RUS,30.584531143099998,6-2 6-2,3,R32,54.0,3.0,8170.0,41.0,980.0,1
62363,Doha,Hard,A,20120102,30.4010951403,Grega Zemlja,R,183.0,SLO,25.2594113621,6-2 6-3,3,R16,61.0,3.0,8170.0,116.0,491.0,1
62367,Doha,Hard,A,20120102,30.4010951403,Andreas Seppi,R,190.0,ITA,27.8631074606,6-3 5-7 6-4,3,QF,98.0,3.0,8170.0,38.0,1015.0,1
62471,Australian Open,Hard,G,20120116,30.439425051300002,Alexander Kudryavtsev,R,183.0,RUS,26.2231348392,7-5 6-2 6-2,5,R128,98.0,3.0,8010.0,172.0,290.0,1
62530,Australian Open,Hard,G,20120116,30.439425051300002,Ivo Karlovic,R,208.0,CRO,32.8815879535,7-6(6) 7-5 6-3,5,R32,137.0,3.0,8010.0,57.0,842.0,1
62540,Australian Open,Hard,G,20120116,30.439425051300002,Bernard Tomic,R,193.0,AUS,19.2361396304,6-4 6-2 6-2,5,R16,104.0,3.0,8010.0,38.0,1048.0,1
62545,Australian Open,Hard,G,20120116,30.439425051300002,Juan Martin del Potro,R,198.0,ARG,23.312799452399997,6-4 6-3 6-2,5,QF,119.0,3.0,8010.0,11.0,2315.0,1
62548,Australian Open,Hard,G,20120116,30.439425051300002,Rafael Nadal,L,185.0,ESP,25.620807665999997,6-7(5) 6-2 7-6(5) 6-4,5,SF,222.0,3.0,8010.0,2.0,9595.0,0
62635,Rotterdam,Hard,A,20120213,30.5160848734,Nicolas Mahut,R,190.0,FRA,30.0616016427,6-4 6-4,3,R32,67.0,3.0,8010.0,83.0,638.0,1
62658,Rotterdam,Hard,A,20120213,30.5160848734,Jarkko Nieminen,L,185.0,FIN,30.559890486,7-5 7-6(2),3,QF,91.0,3.0,8010.0,46.0,933.0,1
62662,Rotterdam,Hard,A,20120213,30.5160848734,Nikolay Davydenko,R,178.0,RUS,30.699520876100006,4-6 6-3 6-4,3,SF,136.0,3.0,8010.0,49.0,875.0,1
62664,Rotterdam,Hard,A,20120213,30.5160848734,Juan Martin del Potro,R,198.0,ARG,23.3894592745,6-1 6-4,3,F,86.0,3.0,8010.0,10.0,2585.0,1
62885,Dubai,Hard,A,20120227,30.554414784400002,Michael Llodra,L,190.0,FRA,31.778234086199998,6-0 7-6(6),3,R32,67.0,3.0,8235.0,40.0,1020.0,1
62893,Dubai,Hard,A,20120227,30.554414784400002,Feliciano Lopez,L,188.0,ESP,30.436687200500003,7-5 6-3,3,R16,76.0,3.0,8235.0,15.0,1890.0,1
62897,Dubai,Hard,A,20120227,30.554414784400002,Mikhail Youzhny,R,183.0,RUS,29.6755646817,6-3 6-4,3,QF,70.0,3.0,8235.0,34.0,1140.0,1
62899,Dubai,Hard,A,20120227,30.554414784400002,Juan Martin del Potro,R,198.0,ARG,23.427789185500004,7-6(5) 7-6(6),3,SF,120.0,3.0,8235.0,10.0,2705.0,1
62900,Dubai,Hard,A,20120227,30.554414784400002,Andy Murray,R,190.0,GBR,24.7885010267,7-5 6-4,3,F,97.0,3.0,8235.0,4.0,7150.0,1
62955,Indian Wells Masters,Hard,M,20120308,30.573579739899998,Denis Kudla,R,180.0,USA,19.5482546201,6-4 6-1,3,R64,57.0,3.0,8710.0,185.0,272.0,1
62974,Indian Wells Masters,Hard,M,20120308,30.573579739899998,Milos Raonic,R,196.0,CAN,21.1882272416,6-7(4) 6-2 6-4,3,R32,128.0,3.0,8710.0,27.0,1345.0,1
62984,Indian Wells Masters,Hard,M,20120308,30.573579739899998,Thomaz Bellucci,L,188.0,BRA,24.180698151999998,3-6 6-3 6-4,3,R16,101.0,3.0,8710.0,50.0,930.0,1
62989,Indian Wells Masters,Hard,M,20120308,30.573579739899998,Juan Martin del Potro,R,198.0,ARG,23.446954141,6-3 6-2,3,QF,70.0,3.0,8710.0,9.0,2840.0,1
62992,Indian Wells Masters,Hard,M,20120308,30.573579739899998,Rafael Nadal,L,185.0,ESP,25.7549623546,6-3 6-4,3,SF,92.0,3.0,8710.0,2.0,10415.0,1
62993,Indian Wells Masters,Hard,M,20120308,30.573579739899998,John Isner,R,206.0,USA,26.8583162218,7-6(7) 6-3,3,F,82.0,3.0,8710.0,11.0,2120.0,1
63034,Miami Masters,Hard,M,20120321,30.611909650900003,Ryan Harrison,R,183.0,USA,19.8658453114,6-2 7-6(3),3,R64,84.0,3.0,9350.0,73.0,716.0,1
63062,Miami Masters,Hard,M,20120321,30.611909650900003,Andy Roddick,R,188.0,USA,29.5523613963,7-6(4) 1-6 6-4,3,R32,121.0,3.0,9350.0,34.0,1165.0,0
63387,Madrid Masters,Clay,M,20120506,30.7460643395,Milos Raonic,R,196.0,CAN,21.3607118412,4-6 7-5 7-6(4),3,R32,134.0,3.0,8520.0,23.0,1460.0,1
63401,Madrid Masters,Clay,M,20120506,30.7460643395,Richard Gasquet,R,185.0,FRA,25.8863791923,6-3 6-2,3,R16,58.0,3.0,8520.0,18.0,1735.0,1
63408,Madrid Masters,Clay,M,20120506,30.7460643395,David Ferrer,R,175.0,ESP,30.0971937029,6-4 6-4,3,QF,82.0,3.0,8520.0,6.0,4280.0,1
63411,Madrid Masters,Clay,M,20120506,30.7460643395,Janko Tipsarevic,R,180.0,SRB,27.874058863800002,6-2 6-3,3,SF,67.0,3.0,8520.0,8.0,2820.0,1
63413,Madrid Masters,Clay,M,20120506,30.7460643395,Tomas Berdych,R,196.0,CZE,26.636550308,3-6 7-5 7-5,3,F,158.0,3.0,8520.0,7.0,3990.0,1
63442,Rome Masters,Clay,M,20120513,30.765229295,Carlos Berlocq,R,183.0,ARG,29.2758384668,6-3 6-4,3,R32,70.0,2.0,9430.0,38.0,1060.0,1
63456,Rome Masters,Clay,M,20120513,30.765229295,Juan Carlos Ferrero,R,183.0,ESP,32.251882272399996,6-2 5-7 6-1,3,R16,108.0,2.0,9430.0,47.0,880.0,1
63463,Rome Masters,Clay,M,20120513,30.765229295,Andreas Seppi,R,190.0,ITA,28.227241615300002,6-1 6-2,3,QF,54.0,2.0,9430.0,30.0,1220.0,1
63466,Rome Masters,Clay,M,20120513,30.765229295,Novak Djokovic,R,188.0,SRB,24.980150581799997,6-2 7-6(4),3,SF,100.0,2.0,9430.0,1.0,11200.0,0
63539,Roland Garros,Clay,G,20120527,30.803559206,Tobias Kamke,R,180.0,GER,26.0205338809,6-2 7-5 6-3,5,R128,117.0,3.0,9790.0,78.0,648.0,1
63595,Roland Garros,Clay,G,20120527,30.803559206,Adrian Ungur,R,178.0,ROU,27.337440109499997,6-3 6-2 6-7(6) 6-3,5,R64,147.0,3.0,9790.0,92.0,597.0,1
63623,Roland Garros,Clay,G,20120527,30.803559206,Nicolas Mahut,R,190.0,FRA,30.349075975399998,6-3 4-6 6-2 7-5,5,R32,157.0,3.0,9790.0,89.0,604.0,1
63637,Roland Garros,Clay,G,20120527,30.803559206,David Goffin,R,163.0,BEL,21.472963723499998,5-7 7-5 6-2 6-4,5,R16,174.0,3.0,9790.0,109.0,500.0,1
63644,Roland Garros,Clay,G,20120527,30.803559206,Juan Martin del Potro,R,198.0,ARG,23.6769336071,3-6 6-7(4) 6-2 6-0 6-3,5,QF,194.0,3.0,9790.0,9.0,2910.0,1
63647,Roland Garros,Clay,G,20120527,30.803559206,Novak Djokovic,R,188.0,SRB,25.018480492800002,6-4 7-5 6-3,5,SF,125.0,3.0,9790.0,1.0,11800.0,0
63669,Halle,Grass,A,20120611,30.841889116999997,Florian Mayer,R,190.0,GER,28.684462696799997,6-4 7-5,3,R16,74.0,3.0,9310.0,29.0,1230.0,1
63673,Halle,Grass,A,20120611,30.841889116999997,Milos Raonic,R,196.0,CAN,21.4565366188,6-7(4) 6-4 7-6(3),3,QF,119.0,3.0,9310.0,21.0,1540.0,1
63675,Halle,Grass,A,20120611,30.841889116999997,Mikhail Youzhny,R,183.0,RUS,29.9630390144,6-1 6-4,3,SF,60.0,3.0,9310.0,31.0,1210.0,1
63676,Halle,Grass,A,20120611,30.841889116999997,Tommy Haas,R,188.0,GER,34.1902806297,7-6(5) 6-4,3,F,95.0,3.0,9310.0,87.0,598.0,0
63805,Wimbledon,Grass,G,20120625,30.8802190281,Albert Ramos,L,188.0,ESP,24.4380561259,6-1 6-1 6-1,5,R128,79.0,3.0,9435.0,43.0,935.0,1
63861,Wimbledon,Grass,G,20120625,30.8802190281,Fabio Fognini,R,178.0,ITA,25.0896646133,6-1 6-3 6-2,5,R64,74.0,3.0,9435.0,68.0,695.0,1
63889,Wimbledon,Grass,G,20120625,30.8802190281,Julien Benneteau,R,185.0,FRA,30.5133470226,4-6 6-7(3) 6-2 7-6(6) 6-1,5,R32,214.0,3.0,9435.0,32.0,1210.0,1
63903,Wimbledon,Grass,G,20120625,30.8802190281,Xavier Malisse,R,185.0,BEL,31.934291581100002,7-6(1) 6-1 4-6 6-3,5,R16,131.0,3.0,9435.0,75.0,651.0,1
63910,Wimbledon,Grass,G,20120625,30.8802190281,Mikhail Youzhny,R,183.0,RUS,30.0013689254,6-1 6-2 6-2,5,QF,92.0,3.0,9435.0,33.0,1210.0,1
63913,Wimbledon,Grass,G,20120625,30.8802190281,Novak Djokovic,R,188.0,SRB,25.095140314899997,6-3 3-6 6-4 6-3,5,SF,139.0,3.0,9435.0,1.0,12280.0,1
63915,Wimbledon,Grass,G,20120625,30.8802190281,Andy Murray,R,190.0,GBR,25.1143052704,4-6 7-5 6-3 6-4,5,F,204.0,3.0,9435.0,4.0,6980.0,1
64167,London Olympics,Grass,A,20120725,30.9568788501,Alejandro Falla,L,185.0,COL,28.689938398400002,6-3 5-7 6-3,3,R64,107.0,1.0,11075.0,51.0,869.0,1
64199,London Olympics,Grass,A,20120725,30.9568788501,Julien Benneteau,R,185.0,FRA,30.5900068446,6-2 6-2,3,R32,58.0,1.0,11075.0,32.0,1255.0,1
64215,London Olympics,Grass,A,20120725,30.9568788501,Denis Istomin,R,188.0,UZB,25.8754277892,7-5 6-3,3,R16,81.0,1.0,11075.0,34.0,1167.0,1
64223,London Olympics,Grass,A,20120725,30.9568788501,John Isner,R,206.0,USA,27.241615332,6-4 7-6(5),3,QF,85.0,1.0,11075.0,11.0,2620.0,1
64227,London Olympics,Grass,A,20120725,30.9568788501,Juan Martin del Potro,R,198.0,ARG,23.8302532512,3-6 7-6(5) 19-17,3,SF,266.0,1.0,11075.0,9.0,3180.0,1
64229,London Olympics,Grass,A,20120725,30.9568788501,Andy Murray,R,190.0,GBR,25.1909650924,6-2 6-1 6-4,5,F,116.0,1.0,11075.0,4.0,7460.0,0
64331,Cincinnati Masters,Hard,M,20120812,31.014373716599998,Alex Bogomolov Jr,R,178.0,RUS,29.3086926762,6-3 6-2,3,R32,61.0,1.0,11345.0,62.0,725.0,1
64347,Cincinnati Masters,Hard,M,20120812,31.014373716599998,Bernard Tomic,R,193.0,AUS,19.8110882957,6-2 6-4,3,R16,62.0,1.0,11345.0,49.0,880.0,1
64355,Cincinnati Masters,Hard,M,20120812,31.014373716599998,Mardy Fish,R,188.0,USA,30.6776180698,6-3 7-6(4),3,QF,88.0,1.0,11345.0,20.0,1715.0,1
64359,Cincinnati Masters,Hard,M,20120812,31.014373716599998,Stan Wawrinka,R,183.0,SUI,27.378507871300002,7-6(4) 6-3,3,SF,95.0,1.0,11345.0,26.0,1380.0,1
64361,Cincinnati Masters,Hard,M,20120812,31.014373716599998,Novak Djokovic,R,188.0,SRB,25.2292950034,6-0 7-6(7),3,F,80.0,1.0,11345.0,2.0,11270.0,1
64409,US Open,Hard,G,20120827,31.0527036277,Donald Young,L,183.0,USA,23.0965092402,6-3 6-2 6-4,5,R128,94.0,1.0,12165.0,81.0,630.0,1
64473,US Open,Hard,G,20120827,31.0527036277,Bjorn Phau,R,175.0,GER,32.8980150582,6-2 6-3 6-2,5,R64,90.0,1.0,12165.0,83.0,615.0,1
64505,US Open,Hard,G,20120827,31.0527036277,Fernando Verdasco,L,188.0,ESP,28.783025325100002,6-3 6-4 6-4,5,R32,122.0,1.0,12165.0,26.0,1525.0,1
64528,US Open,Hard,G,20120827,31.0527036277,Tomas Berdych,R,196.0,CZE,26.9431895962,7-6(1) 6-4 3-6 6-3,5,QF,162.0,1.0,12165.0,7.0,4200.0,0
64732,Shanghai Masters,Hard,M,20121007,31.167693360700003,Yen Hsun Lu,R,180.0,TPE,29.152635181399997,6-3 7-5,3,R32,80.0,1.0,11805.0,62.0,724.0,1
64747,Shanghai Masters,Hard,M,20121007,31.167693360700003,Stan Wawrinka,R,183.0,SUI,27.5318275154,4-6 7-6(4) 6-0,3,R16,116.0,1.0,11805.0,17.0,1955.0,1
64755,Shanghai Masters,Hard,M,20121007,31.167693360700003,Marin Cilic,R,198.0,CRO,24.0273785079,6-3 6-4,3,QF,82.0,1.0,11805.0,16.0,2200.0,1
64759,Shanghai Masters,Hard,M,20121007,31.167693360700003,Andy Murray,R,190.0,GBR,25.401779603,6-4 6-4,3,SF,98.0,1.0,11805.0,3.0,8090.0,0
64874,Basel,Hard,A,20121022,31.2060232717,Benjamin Becker,R,178.0,GER,31.351129363400002,7-5 6-3,3,R32,89.0,1.0,12165.0,83.0,615.0,1
64890,Basel,Hard,A,20121022,31.2060232717,Thomaz Bellucci,L,188.0,BRA,24.8131416838,6-3 6-7(6) 7-5,3,R16,124.0,1.0,12165.0,34.0,1097.0,1
64898,Basel,Hard,A,20121022,31.2060232717,Benoit Paire,R,196.0,FRA,23.457905544099997,6-2 6-2,3,QF,55.0,1.0,12165.0,46.0,832.0,1
64902,Basel,Hard,A,20121022,31.2060232717,Paul Henri Mathieu,R,185.0,FRA,30.7761806982,7-5 6-4,3,SF,86.0,1.0,12165.0,101.0,538.0,1
64904,Basel,Hard,A,20121022,31.2060232717,Juan Martin del Potro,R,198.0,ARG,24.079397672800003,6-4 6-7(5) 7-6(3),3,F,164.0,1.0,12165.0,8.0,3740.0,0
64953,Tour Finals,Hard,F,20121105,31.2443531828,Janko Tipsarevic,R,180.0,SRB,28.372347707,6-3 6-1,3,RR,69.0,2.0,9465.0,9.0,2990.0,1
64957,Tour Finals,Hard,F,20121105,31.2443531828,David Ferrer,R,175.0,ESP,30.5954825462,6-4 7-6(5),3,RR,109.0,2.0,9465.0,5.0,6030.0,1
64961,Tour Finals,Hard,F,20121105,31.2443531828,Juan Martin del Potro,R,198.0,ARG,24.1177275838,7-6(3) 4-6 6-3,3,RR,121.0,2.0,9465.0,7.0,4080.0,0
64964,Tour Finals,Hard,F,20121105,31.2443531828,Andy Murray,R,190.0,GBR,25.478439425100003,7-6(5) 6-2,3,SF,94.0,2.0,9465.0,3.0,7600.0,1
64965,Tour Finals,Hard,F,20121105,31.2443531828,Novak Djokovic,R,188.0,SRB,25.4592744695,7-6(6) 7-5,3,F,135.0,2.0,9465.0,1.0,11420.0,0
65167,Australian Open,Hard,G,20130114,31.4360027379,Benoit Paire,R,196.0,FRA,23.6878850103,6-2 6-4 6-1,5,R128,83.0,2.0,10265.0,46.0,900.0,1
65199,Australian Open,Hard,G,20130114,31.4360027379,Nikolay Davydenko,R,178.0,RUS,31.6194387406,6-3 6-4 6-4,5,R64,119.0,2.0,10265.0,40.0,1015.0,1
65215,Australian Open,Hard,G,20130114,31.4360027379,Bernard Tomic,R,193.0,AUS,20.2327173169,6-4 7-6(5) 6-1,5,R32,118.0,2.0,10265.0,43.0,985.0,1
