,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,name
48952,203918,Peter,Worth,U,19710319,USA,,,Peter Worth
48953,203919,Nick,Herndon,U,,USA,,,Nick Herndon
48954,203920,Will,Sanchez,U,,USA,,,Will Sanchez
48955,203921,Cameron,Lindee,U,19750704,USA,,,Cameron Lindee
48956,203922,Ed,Peregrino,U,,USA,,,Ed Peregrino
48957,203923,Daniel,Upton,U,19570821,USA,,,Daniel Upton
48958,203924,Thomas,Cook,U,19710619,USA,,,Thomas Cook
48959,203925,Roy,Gessford,U,19710903,USA,,,Roy Gessford
48960,203926,Chris,Tobolski,U,,USA,,,Chris Tobolski
48961,203927,Jr,Villaroman,U,,USA,,,Jr Villaroman
48962,203928,David,Esteva,U,19710714,USA,,,David Esteva
48963,203929,N,Willman,U,,USA,,,N Willman
48964,203930,Rowen James,Rodosli,U,19661020,BRA,,,Rowen James Rodosli
48965,203931,Dan,Klug,U,,USA,,,Dan Klug
48966,203932,Neal,Mitchell,U,,USA,,,Neal Mitchell
48967,203933,Christian,Retzl,U,19730419,AUT,,,Christian Retzl
48968,203934,Mark,Ebnar,U,,USA,,,Mark Ebnar
48969,203935,Mark,Baladad,U,19660510,USA,,,Mark Baladad
48970,203936,Mike,Haber,U,19660807,USA,,,Mike Haber
48971,203937,Jim,Young,U,19640323,USA,,,Jim Young
48972,203938,John,Sutter,U,,USA,,,John Sutter
48973,203939,Devon,Berry,R,19681219,USA,,,Devon Berry
48974,203940,Scott,Jeffreys,U,19731001,CAN,,,Scott Jeffreys
48975,203941,Alexei,Nikoulin,U,19771218,BLR,,,Alexei Nikoulin
48976,203942,Stanimir,Ivanov,U,19770916,BUL,,,Stanimir Ivanov
48977,203943,Alexey,Filatov,U,19770806,UZB,,,Alexey Filatov
48978,203944,Peter,Hoffman,U,19790206,VEN,,,Peter Hoffman
48979,203945,Massimiliano,Tonioni,U,19720205,ITA,,,Massimiliano Tonioni
48980,203946,Daniel,Chanyalew,U,,ETH,,,Daniel Chanyalew
48981,203947,Tetteh,Amedjoe,U,19771025,GHA,,,Tetteh Amedjoe
48982,203948,Frank,De Souza,U,19660125,GHA,,,Frank De Souza
48983,203949,Sewayi,Mensah,U,19740403,TOG,,,Sewayi Mensah
48984,203950,Roquain,Bouth,U,19710108,CMR,,,Roquain Bouth
48985,203951,Noma,Ignasse,U,,CIV,,,Noma Ignasse
48986,203952,Kenis,Collins,U,19580515,USA,,,Kenis Collins
48987,203953,Amevi,Ketotcha,U,19671016,TOG,,,Amevi Ketotcha
48988,203954,Marius,Malecu,U,19731222,ROU,,,Marius Malecu
48989,203955,Petr,Marinak,U,,TCH,,,Petr Marinak
48990,203956,Honza,Stoces,U,,TCH,,,Honza Stoces
48991,203957,Slavko,Pavlov,U,19770416,YUG,,,Slavko Pavlov
48992,203958,Ninoslav,Gostiljac,U,19760507,YUG,,,Ninoslav Gostiljac
48993,203959,Marko,Radovanovic,U,19791113,YUG,,,Marko Radovanovic
48994,203960,Nikola,Jovanovic,U,19791125,YUG,,,Nikola Jovanovic
48995,203961,Damir,Krimer,U,19791011,YUG,,,Damir Krimer
48996,203962,Shin,Hasegawa,U,19731023,JPN,,,Shin Hasegawa
48997,203963,Alexander,Mahkamov,U,,UZB,,,Alexander Mahkamov
48998,203964,Fabio,Esposto,U,19660308,ITA,,,Fabio Esposto
48999,203965,Fabrizio,Franceschelli,U,19600701,ITA,,,Fabrizio Franceschelli
49000,203966,Christian,Walter,U,,AUT,,,Christian Walter
49001,203967,Tobias,Bayer,U,,GER,,,Tobias Bayer
49002,203968,Hassan,Chaouk,U,,MAR,,,Hassan Chaouk
49003,203969,Derek,Brooks,R,19690313,USA,,,Derek Brooks
49004,203970,Marco,Saccagno,U,19831129,ITA,,,Marco Saccagno
49005,203971,Guastl,Noury,U,,FRA,,,Guastl Noury
49006,203972,Stephane,Leonard,U,19730131,FRA,,,Stephane Leonard
49007,203973,Marek,Neruda,U,,CZE,,,Marek Neruda
49008,203974,Diego,Lewi,U,19731012,ARG,,,Diego Lewi
49009,203975,Enis,Irgare,U,19751231,CYP,,,Enis Irgare
49010,203976,Adolfo,Gutierrez Ferrol,U,19750602,ESP,,,Adolfo Gutierrez Ferrol
49011,203977,Johannes,Schmidt,U,19800715,GER,,,Johannes Schmidt
49012,203978,Marc,Renner,U,19841110,GER,,,Marc Renner
49013,203979,Julian,Villamarin,U,19550109,ESP,,,Julian Villamarin
49014,203980,Andrew,Moir,U,19720716,GBR,,,Andrew Moir
49015,203981,Wulp,Van Der,U,,NED,,,Wulp Van Der
49016,203982,Carlos,Sanz Bernaus,U,19741004,ESP,,,Carlos Sanz Bernaus
49017,203983,Paul,Logarzo,U,,AUS,,,Paul Logarzo
49018,203984,Simone,Surian,U,,ITA,,,Simone Surian
49019,203985,Davide,Di Roma,U,,ITA,,,Davide Di Roma
49020,203986,Davide,Maggiore,U,,ITA,,,Davide Maggiore
49021,203987,Andre,Du Pre,U,,USA,,,Andre Du Pre
49022,203988,Daniel,Herkert,U,,GER,,,Daniel Herkert
49023,203989,Guillermo,Patel,U,,ESP,,,Guillermo Patel
49024,203990,Takeshi,Anegawa,U,19741231,JPN,,,Takeshi Anegawa
49025,203991,Osamu,Yano,U,19760906,JPN,,,Osamu Yano
49026,203992,Renato,Morabito,R,19670218,ITA,,,Renato Morabito
49027,203993,Satoshi,Murata,U,19760901,JPN,,,Satoshi Murata
49028,203994,Tokurou,Yamazato,U,19730814,JPN,,,Tokurou Yamazato
49029,203995,Matt,Knox,U,,AUS,,,Matt Knox
49030,203996,Justin,Wight,U,19711018,AUS,,,Justin Wight
49031,203997,Erick,Van Der Becq,U,19781023,FRA,,,Erick Van Der Becq
49032,203998,Dan,Brooks,U,19690313,USA,,,Dan Brooks
49033,203999,Mariano,Cebrian,U,19840206,ARG,,,Mariano Cebrian
49034,204000,Eric,Dochterman,U,19640831,FRA,,,Eric Dochterman
49035,204001,Juan Pablo,Marsicano Raggio,U,19631123,ESP,,,Juan Pablo Marsicano Raggio
49036,204002,Daniel,Borensztein,U,19731107,ARG,,,Daniel Borensztein
49037,204003,Daniel,Schweri,U,19701219,SUI,,,Daniel Schweri
49038,204004,Mihael,Krstic,U,19740820,GER,,,Mihael Krstic
49039,204005,Tom,Snoeijink,U,19821109,NED,,,Tom Snoeijink
49040,204006,Paul,Roggeveen,U,19780408,NED,,,Paul Roggeveen
49041,204007,Roberto,Franco,U,19820917,PER,,,Roberto Franco
49042,204008,Drew,Smith,U,19850602,USA,,,Drew Smith
49043,204009,Maximillano,Barrena,U,19741112,ARG,,,Maximillano Barrena
49044,204010,Luciano,Benincasa,U,19690622,ARG,,,Luciano Benincasa
49045,204011,Gabriel,Clavero Gonzalez,U,19750412,ESP,,,Gabriel Clavero Gonzalez
49046,204012,Tuomas,Mannisto,U,19741111,FIN,,,Tuomas Mannisto
49047,204013,Chia Cheng,Yang,U,19830904,TPE,,,Chia Cheng Yang
49048,204014,Gabriel,Gonzalez Ferrer,U,19620113,BEL,,,Gabriel Gonzalez Ferrer
49049,204015,Daniel,Weber,U,,BOT,,,Daniel Weber
49050,204016,Edgar,Kazembe,R,19830122,ZAM,,,Edgar Kazembe
49051,204017,Jaroslav,Soukup,U,19660516,CZE,,,Jaroslav Soukup
49052,204018,Sivan,Govinda Swami,U,19820525,IND,,,Sivan Govinda Swami
49053,204019,Steve,Mcraven,U,19731111,USA,,,Steve Mcraven
49054,204020,Kim,Raabe,U,19800130,GER,,,Kim Raabe
49055,204021,Gustavo,Santillan,U,19680111,MEX,,,Gustavo Santillan
49056,204022,Yuta,Asanuma,R,19830414,JPN,,,Yuta Asanuma
49057,204023,Tadahiro,Ito,U,19720705,JPN,,,Tadahiro Ito
49058,204024,Takaomi,Kuroda,U,19730227,JPN,,,Takaomi Kuroda
49059,204025,Rob,Walker,U,,USA,,,Rob Walker
49060,204026,Simon,Loh,U,19830910,GBR,,,Simon Loh
49061,204027,Mathias,Settergren,U,19720207,SWE,,,Mathias Settergren
49062,204028,Alberto,Rius Fortuny,U,19760127,ESP,,,Alberto Rius Fortuny
49063,204029,Raul,Moreno Ciprian,U,19770320,ESP,,,Raul Moreno Ciprian
49064,204030,Yasuo,Koji,U,19601001,JPN,,,Yasuo Koji
49065,204031,Timo,Bruehl,U,19760506,GER,,,Timo Bruehl
49066,204032,Alessandro,De Berardis,U,19761228,ITA,,,Alessandro De Berardis
49067,204033,Paolo,Losordo,U,19760216,ITA,,,Paolo Losordo
49068,204034,Angelo,Vinciguerra,U,19680315,ITA,,,Angelo Vinciguerra
49069,204035,Benoit,Ramos,U,19780513,FRA,,,Benoit Ramos
49070,204036,Marco,Doering,U,19800326,GER,,,Marco Doering
49071,204037,Andreas,Gonzalez,U,,ARG,,,Andreas Gonzalez
49072,204038,Torus,Jetli,U,,IND,,,Torus Jetli
49073,204039,Kai,Gysler,U,19740721,GER,,,Kai Gysler
49074,204040,Markus,Maus,U,19840114,GER,,,Markus Maus
49075,204041,Adrian,Casado,U,19730616,ARG,,,Adrian Casado
49076,204042,Shaun,Slattery,U,19721016,NZL,,,Shaun Slattery
49077,204043,Nicola,Carini,U,19790212,ITA,,,Nicola Carini
49078,204044,Alessandro,Faltoni,U,19691117,ITA,,,Alessandro Faltoni
49079,204045,Lokki,Van Thiel,U,19880212,NED,,,Lokki Van Thiel
49080,204046,Andres,Navedo Garcia,U,19820709,ESP,,,Andres Navedo Garcia
49081,204047,Pedro,Sanchez Perello,U,19791025,ESP,,,Pedro Sanchez Perello
49082,204048,Hoony,Shin,U,19851104,USA,,,Hoony Shin
49083,204049,Drahomir,Rozic,U,19800522,SVK,,,Drahomir Rozic
49084,204050,Sijman,De Lange,U,19750330,NED,,,Sijman De Lange
49085,204051,Robin,Verbeet,U,19700315,NED,,,Robin Verbeet
49086,204052,Fahad,Al Haddad,U,19821231,KUW,,,Fahad Al Haddad
49087,204053,Alberto,Soria Martin,U,19601210,ESP,,,Alberto Soria Martin
49088,204054,Hisham,Hamdy,U,,EGY,,,Hisham Hamdy
49089,204055,Francisco,Valdez,U,19660329,MEX,,,Francisco Valdez
49090,204056,Juan Carlos,Pardi,U,19671220,VEN,,,Juan Carlos Pardi
49091,204057,Juan Carlos,Alizo,U,19650125,VEN,,,Juan Carlos Alizo
49092,204058,Jose Miguel,Villanueva Soriano,U,19710319,ESP,,,Jose Miguel Villanueva Soriano
49093,204059,Jiri,Vasicek,U,,CZE,,,Jiri Vasicek
49094,204060,Rodrigo,Nascimento Gomes,U,19770104,BRA,,,Rodrigo Nascimento Gomes
49095,204061,Daniel,Fumi,R,19840618,GHA,,,Daniel Fumi
49096,204062,Gilbert,Mafara,U,19760707,ZIM,,,Gilbert Mafara
49097,204063,Gabriel,Borunda,U,19670829,MEX,,,Gabriel Borunda
49098,204064,Arnaud,Delance,U,19800915,FRA,,,Arnaud Delance
49099,204065,Julien,Lhospital,U,19800507,FRA,,,Julien Lhospital
49100,204066,Andy,Carter,U,19871003,USA,,,Andy Carter
49101,204067,Javier,Calavera Pascual,U,19880105,ESP,,,Javier Calavera Pascual
49102,204068,Gerard,Bondia Cayuela,U,19881223,ESP,,,Gerard Bondia Cayuela
49103,204069,David,Villart,U,19800128,ESP,,,David Villart
49104,204070,Johan,Romanowski,U,19801112,FRA,,,Johan Romanowski
49105,204071,Sergio,Ragg,U,19680215,ARG,,,Sergio Ragg
49106,204072,Massimo,Crivellari,U,19720607,ITA,,,Massimo Crivellari
49107,204073,Ted,Macbeth,U,19540401,USA,,,Ted Macbeth
49108,204074,Timo,Kienle,U,19830911,GER,,,Timo Kienle
49109,204075,Hicham,Berradi,U,19720201,MAR,,,Hicham Berradi
49110,204076,Josef,Benes,U,19860403,CZE,,,Josef Benes
49111,204077,Cameron,Moore,U,19780205,USA,,,Cameron Moore
49112,204078,Massimo,Carravieri,U,19770801,ITA,,,Massimo Carravieri
49113,204079,Ricardo,Maradones,U,,ARG,,,Ricardo Maradones
49114,204080,Luka,Grdic,U,19860924,SLO,,,Luka Grdic
49115,204081,Olivier,Brenier,U,19780303,FRA,,,Olivier Brenier
49116,204082,Alesandro,Strazza,L,19660924,ITA,,,Alesandro Strazza
49117,204083,Pedro,Lozano Beamund,U,19800330,ESP,,,Pedro Lozano Beamund
49118,204084,Sergio,Ferreira,U,19740420,BRA,,,Sergio Ferreira
49119,204085,Jose Antonio,De La Fuente,U,19640416,ESP,,,Jose Antonio De La Fuente
49120,204086,Cesar,Fabregas Vinyals,U,19781105,ESP,,,Cesar Fabregas Vinyals
49121,204087,Andrius,Augunas,U,19700603,LTU,,,Andrius Augunas
49122,204088,Nikolas,Vaage Nilsen,U,19871006,DEN,,,Nikolas Vaage Nilsen
49123,204089,Rene,Magana,U,19870124,MEX,,,Rene Magana
49124,204090,Simranjeet,Cheema,U,19871016,IND,,,Simranjeet Cheema
49125,204091,Gursewak,Singh,U,19810121,IND,,,Gursewak Singh
49126,204092,John,Boetsch,U,19820619,USA,,,John Boetsch
49127,204093,Masakazu,Banno,U,19780421,JPN,,,Masakazu Banno
49128,204094,Rumi,Cuilhe,U,19841005,FRA,,,Rumi Cuilhe
49129,204095,Pascal,Ragonnet,U,19690517,FRA,,,Pascal Ragonnet
49130,204096,Christopher,Mcneil Lawson,U,19830606,JAM,,,Christopher Mcneil Lawson
49131,204097,Romain,Provenzano,U,19830102,FRA,,,Romain Provenzano
49132,204098,Alexandre,Groene,U,19830227,FRA,,,Alexandre Groene
49133,204099,Francisco,Mas Matoses,U,19690608,ESP,,,Francisco Mas Matoses
49134,204100,Sebastien,Ruiz De Conejo,U,19740326,FRA,,,Sebastien Ruiz De Conejo
49135,204101,Guillaume,Ejarque,U,,FRA,,,Guillaume Ejarque
49136,204102,Adrien,Maigret,U,19870624,FRA,,,Adrien Maigret
49137,204103,Borja,Criado Del Rey Oniev,U,19870209,ESP,,,Borja Criado Del Rey Oniev
49138,204104,Alberto,Vilas Ibariez,U,19870111,ESP,,,Alberto Vilas Ibariez
49139,204105,Alberto,Villar Area,U,19870117,ESP,,,Alberto Villar Area
49140,204106,Juan Carlos,Alves Fernandez,U,19590129,ESP,,,Juan Carlos Alves Fernandez
49141,204107,Ignacio,Zorrilla Ribeiro,R,19691008,ESP,,,Ignacio Zorrilla Ribeiro
49142,204108,Esteban,Elias,R,19721007,CHI,,,Esteban Elias
49143,204109,Thierry,Baroni,U,,FRA,,,Thierry Baroni
49144,204110,Franck,Merelle,U,19720513,FRA,,,Franck Merelle
49145,204111,Anthony,Papadopoulos,U,19761102,RSA,,,Anthony Papadopoulos
49146,204112,Nickolas,Papadopoulos,U,19761102,RSA,,,Nickolas Papadopoulos
49147,204113,Philippe,Santini,U,19620725,FRA,,,Philippe Santini
49148,204114,Pradeep,Panth,U,19841207,IND,,,Pradeep Panth
49149,204115,Miroslav,Khor,U,19660927,CZE,,,Miroslav Khor
49150,204116,Martin,Safranek,U,19780529,CZE,,,Martin Safranek
49151,204117,Jan,Miskos,U,,CZE,,,Jan Miskos
49152,204118,Jonas,Vokral,U,19870730,CZE,,,Jonas Vokral
49153,204119,Wesley,Burrows,U,19870601,USA,,,Wesley Burrows
49154,204120,Andrew,Ulrich,U,19850304,USA,,,Andrew Ulrich
49155,204121,Olivier,Nussbaum,U,19830920,FRA,,,Olivier Nussbaum
49156,204122,Lance,Henriquez,U,19881101,ARU,,,Lance Henriquez
49157,204123,Moises,Pozo Casals,U,,ESP,,,Moises Pozo Casals
49158,204124,Daniel,Alvarez Piquero,U,,ESP,,,Daniel Alvarez Piquero
49159,204125,Rashed,Al Mansouri,U,19870313,QAT,,,Rashed Al Mansouri
49160,204126,Ivan,Grotic,U,19790831,CRO,,,Ivan Grotic
49161,204127,Onyebuchi,Eluma,U,19790307,NGR,,,Onyebuchi Eluma
49162,204128,Iyiola,Yussuf,U,19851217,NGR,,,Iyiola Yussuf
49163,204129,Mayur,Vasant,U,19600920,NGR,,,Mayur Vasant
49164,204130,Jung Tae,Yoo,U,19840629,KOR,,,Jung Tae Yoo
49165,204131,Andras,Horvath,U,19720609,HUN,,,Andras Horvath
49166,204132,Gyorgy,Janics,U,19780320,HUN,,,Gyorgy Janics
49167,204133,Francisco,Rodriguez Sedano,U,19660110,ESP,,,Francisco Rodriguez Sedano
49168,204134,Karl Johan,Moritz,U,19800421,SWE,,,Karl Johan Moritz
49169,204135,Dyan,Soudant,R,19850724,NED,,,Dyan Soudant
49170,204136,Abdul Malik,Cassiem,U,19660526,RSA,,,Abdul Malik Cassiem
49171,204137,Sebastian,Papa,U,19860129,ARG,,,Sebastian Papa
49172,204138,Ivan,Mihailovic,U,19850519,YUG,,,Ivan Mihailovic
49173,204139,Tihomir,Stojanovic,U,19791202,YUG,,,Tihomir Stojanovic
49174,204140,Alin,Baciu,U,,ROU,,,Alin Baciu
49175,204141,Stephane,Audouy,U,19701212,FRA,,,Stephane Audouy
49176,204142,Radu,Popa,U,19820515,ROU,,,Radu Popa
49177,204143,Jose Humberto,Macedo,U,19790307,BRA,,,Jose Humberto Macedo
49178,204144,Felipe,Bonalda,U,19831018,BRA,,,Felipe Bonalda
49179,204145,Fernando,Freitas,U,19860418,BRA,,,Fernando Freitas
49180,204146,Florian,Denk,U,19810524,GER,,,Florian Denk
49181,204147,Christoph,Sundermeier,U,19800116,GER,,,Christoph Sundermeier
49182,204148,Okwudiri Theodore,Ehirim,U,19780412,NGR,,,Okwudiri Theodore Ehirim
49183,204149,Titi,Bohloko,U,19890707,LES,,,Titi Bohloko
49184,204150,Reitumetse,Setilo,U,19890913,LES,,,Reitumetse Setilo
49185,204151,Ratsiu,Lebesa,U,19870301,LES,,,Ratsiu Lebesa
49186,204152,Hsiao Yung,Chang,R,19820324,TPE,,,Hsiao Yung Chang
49187,204153,Jian,Yang,U,19861118,CHN,,,Jian Yang
49188,204154,Robert,Plischke,U,19741101,AUT,,,Robert Plischke
49189,204155,Timmy,Kovac,U,19840121,SLO,,,Timmy Kovac
49190,204156,Andy,Fitzell,R,19760317,USA,,,Andy Fitzell
49191,204157,Tyler,Weekes,R,19820603,USA,,,Tyler Weekes
49192,204158,Antonio,Salopek,U,19870130,CRO,,,Antonio Salopek
49193,204159,Manuel,Calvo,U,19760204,MEX,,,Manuel Calvo
49194,204160,Duje,Calusic,U,19750503,CRO,,,Duje Calusic
49195,204161,Mathew,Sawin,U,19860225,CAN,,,Mathew Sawin
49196,204162,Ryan,Sluchinski,U,19890415,CAN,,,Ryan Sluchinski
49197,204163,Yusuf,Abdul Nabi,U,19850711,BRN,,,Yusuf Abdul Nabi
49198,204164,Abdul Latif,Al Murraghi,U,19860430,BRN,,,Abdul Latif Al Murraghi
49199,204165,Salvador,Sasson,U,19881219,URU,,,Salvador Sasson
49200,204166,Armin,Fazlic,U,19880820,BIH,,,Armin Fazlic
49201,204167,Daniel,Molgaard Nielsen,R,19770804,DEN,,,Daniel Molgaard Nielsen
49202,204168,Paul,Trumble,U,19701229,DEN,,,Paul Trumble
49203,204169,Santi,Vizcaino,U,19620811,ESP,,,Santi Vizcaino
49204,204170,Christophe,Noblet,U,19870116,FRA,,,Christophe Noblet
49205,204171,Eric,Noblet,U,19810322,FRA,,,Eric Noblet
49206,204172,Nicolas,Dupret,U,19800610,FRA,,,Nicolas Dupret
49207,204173,Hamid,Hejazi,U,19790802,GBR,,,Hamid Hejazi
49208,204174,Francesco,Esposito,U,19860116,ITA,,,Francesco Esposito
49209,204175,Luka,Djordjevic,U,19850805,SCG,,,Luka Djordjevic
49210,204176,Rok,Ferjan,U,19770820,SLO,,,Rok Ferjan
49211,204177,Anej,Morelj,U,19820909,SLO,,,Anej Morelj
49212,204178,Juan Antonio,Caceres Ramos,U,19710305,ESP,,,Juan Antonio Caceres Ramos
49213,204179,Francisco Jose,Gomez Perez,U,19690705,ESP,,,Francisco Jose Gomez Perez
49214,204180,Nikica,Simic,U,19830618,BIH,,,Nikica Simic
49215,204181,Jan,Hoekzema,R,19870105,GER,,,Jan Hoekzema
49216,204182,Christian,Linsing,U,19870428,GER,,,Christian Linsing
49217,204183,Niklas,Nebelung,U,19880901,GER,,,Niklas Nebelung
49218,204184,Timo,Linsing,U,19871022,GER,,,Timo Linsing
49219,204185,Alexander,Neumann,U,19850130,GER,,,Alexander Neumann
49220,204186,Filippo,Wellenfeld,U,19890210,ITA,,,Filippo Wellenfeld
49221,204187,Frederico,Mendes,U,19860620,BRA,,,Frederico Mendes
49222,204188,Elkin Dario,Rios Granadoa,U,19710913,COL,,,Elkin Dario Rios Granadoa
49223,204189,Yuichi,Uda,R,19860522,JPN,,,Yuichi Uda
49224,204190,Masatoshi,Sakai,U,19880209,JPN,,,Masatoshi Sakai
49225,204191,Kosuke,Sato,U,19860811,JPN,,,Kosuke Sato
49226,204192,Hussein,Badreddine,L,19711022,LIB,,,Hussein Badreddine
49227,204193,Wissam,Ayyash,R,19861212,LIB,,,Wissam Ayyash
49228,204194,Anis,Haddad,R,19870624,LIB,,,Anis Haddad
49229,204195,Roger,Majdalani,R,19850601,LIB,,,Roger Majdalani
49230,204196,Nick,Crossley,U,19810522,USA,,,Nick Crossley
49231,204197,Matthew,Ozurovich,U,19850113,USA,,,Matthew Ozurovich
49232,204198,Josh,Hamilton,U,19840410,USA,,,Josh Hamilton
49233,204199,Han,Herrick,U,19610815,USA,,,Han Herrick
49234,204200,Jamol,Umarov,U,19880125,UZB,,,Jamol Umarov
49235,204201,Gaston,Cillo,U,19750425,ARG,,,Gaston Cillo
49236,204202,Tomas,Psohlavec,U,19860330,CZE,,,Tomas Psohlavec
49237,204203,Radek,Simon,U,19830919,CZE,,,Radek Simon
49238,204204,Tomas,Huza,U,19870525,CZE,,,Tomas Huza
49239,204205,Jacek,Bernatowicz,U,19760618,POL,,,Jacek Bernatowicz
49240,204206,Thomas,Nowak,U,19790825,DEN,,,Thomas Nowak
49241,204207,Alexander,Beyer,R,19790325,GER,,,Alexander Beyer
49242,204208,Sascha,Muller,U,19760913,GER,,,Sascha Muller
49243,204209,Krasimir,Kirov,U,19800110,BUL,,,Krasimir Kirov
49244,204210,Michael,Rebele,U,19771229,GER,,,Michael Rebele
49245,204211,Frank,Schmitt,U,19790703,GER,,,Frank Schmitt
49246,204212,Alexander,Rauch,U,19721105,GER,,,Alexander Rauch
49247,204213,Ingo,Eberle,U,19670327,GER,,,Ingo Eberle
49248,204214,Roderik,Gerritsma,U,19811109,NED,,,Roderik Gerritsma
49249,204215,Rogier,Hoff,U,19830511,NED,,,Rogier Hoff
49250,204216,Leon,Van Der Linden,U,19860204,NED,,,Leon Van Der Linden
49251,204217,Niels,Vergeer,U,19820321,NED,,,Niels Vergeer
49252,204218,Alex,Trifu,U,19861111,ROU,,,Alex Trifu
49253,204219,Razvan,Bercea,U,19870531,ROU,,,Razvan Bercea
49254,204220,Rares,Bot,U,19810509,ROU,,,Rares Bot
49255,204221,Bogdan,Bot,U,19800331,ROU,,,Bogdan Bot
49256,204222,Dusan,Medan,U,19860826,SCG,,,Dusan Medan
49257,204223,Dusan,Zivkovic,U,19860822,SCG,,,Dusan Zivkovic
49258,204224,Marko,Zivkovic,U,19870323,SCG,,,Marko Zivkovic
49259,204225,Jon,Sigurdsson,U,19870612,SWE,,,Jon Sigurdsson
49260,204226,Abel,Garcia Martinez,U,19890329,ESP,,,Abel Garcia Martinez
49261,204227,Ulises,Lopez Selva,U,19880801,ESP,,,Ulises Lopez Selva
49262,204228,Ruben,Mayans Reynau,U,19880324,ESP,,,Ruben Mayans Reynau
49263,204229,Pelayo,Perez Martinez,U,19680702,ESP,,,Pelayo Perez Martinez
49264,204230,Sergio,Fita Garrido,U,19800712,ESP,,,Sergio Fita Garrido
49265,204231,Eric,Garcia Koch,U,19881203,ESP,,,Eric Garcia Koch
49266,204232,Borja,Garcia Truchado,U,19850815,ESP,,,Borja Garcia Truchado
49267,204233,Pablo,Nicieza Martinez,U,19880815,ESP,,,Pablo Nicieza Martinez
49268,204234,Arturo,Fernandez,U,19780304,ESP,,,Arturo Fernandez
49269,204235,Alvaro,Benitez Fernandez,U,19890316,ESP,,,Alvaro Benitez Fernandez
49270,204236,Alexsander,Radchenko,U,19750203,RUS,,,Alexsander Radchenko
49271,204237,David,Campbell,R,19861110,AUS,,,David Campbell
49272,204238,Lucas,Brito,U,19870629,BRA,,,Lucas Brito
49273,204239,Felipe,Buneder,U,19831121,BRA,,,Felipe Buneder
49274,204240,Leandro,Bezerra,U,19880331,BRA,,,Leandro Bezerra
49275,204241,Carlos,Fujita,U,19890706,BRA,,,Carlos Fujita
49276,204242,Davi,Barros,U,19720414,BRA,,,Davi Barros
49277,204243,Marinaldo Gomes De,Albuquerque,U,19801023,BRA,,,Marinaldo Gomes De Albuquerque
49278,204244,Nicolas,Ortega,R,19851218,CHI,,,Nicolas Ortega
49279,204245,Siamak,Fallah Mohammadi,R,19770404,IRI,,,Siamak Fallah Mohammadi
49280,204246,John Pierre,Fruttero,U,19710218,USA,,,John Pierre Fruttero
49281,204247,Tatsuji,Koiwa,U,19830806,JPN,,,Tatsuji Koiwa
49282,204248,Rachid,Kossih,U,19780801,MAR,,,Rachid Kossih
49283,204249,Joshua,Raff,U,19850227,USA,,,Joshua Raff
49284,204250,Jeff,Bucher,U,19860904,USA,,,Jeff Bucher
49285,204251,Joe,Withers,U,19860901,USA,,,Joe Withers
49286,204252,Zoltan,Hamori,U,19730521,HUN,,,Zoltan Hamori
49287,204253,Laszlo,Steiner,U,19750515,HUN,,,Laszlo Steiner
49288,204254,Ivan,Rummel,U,19870826,HUN,,,Ivan Rummel
49289,204255,Ferenc,Kellner,U,19800708,HUN,,,Ferenc Kellner
49290,204256,Peter,Sauska,U,19851028,HUN,,,Peter Sauska
49291,204257,Martin,Pistek,U,19871109,SVK,,,Martin Pistek
49292,204258,Piotr,Haczek,U,19760714,POL,,,Piotr Haczek
49293,204259,Branislav,Kalis,U,19840623,SVK,,,Branislav Kalis
49294,204260,Mauro,Rodighiero,U,19800208,ITA,,,Mauro Rodighiero
49295,204261,Emanuele,De Leo,U,19870404,ITA,,,Emanuele De Leo
49296,204262,Carlo,Pinti,U,19730426,ITA,,,Carlo Pinti
49297,204263,Adnan,Khan,L,19861231,PAK,,,Adnan Khan
49298,204264,Akbar,Pataudi,R,19850528,PAK,,,Akbar Pataudi
49299,204265,Walter,Grunfeld,U,19660430,ARG,,,Walter Grunfeld
49300,204266,Alejandro,Chacon,U,19750921,VEN,,,Alejandro Chacon
49301,204267,Emmanuel,Dickson,R,19880128,NGR,,,Emmanuel Dickson
49302,204268,Stephen,Christopher,U,19850101,NGR,,,Stephen Christopher
49303,204269,Shadi,Bardaouil,U,19830411,TOG,,,Shadi Bardaouil
49304,204270,Ugochukwu,Ogbonna,U,19760208,NGR,,,Ugochukwu Ogbonna
49305,204271,Daniel,Almaraz,U,19880223,MEX,,,Daniel Almaraz
49306,204272,Mauricio,Ballivian,U,19881018,BOL,,,Mauricio Ballivian
49307,204273,Christophe,Lens,U,19780607,BEL,,,Christophe Lens
49308,204274,Jordi,Marees,U,19840822,NED,,,Jordi Marees
49309,204275,David,Jobert,R,19790116,FRA,,,David Jobert
49310,204276,Nicolas,Vial,U,19721127,FRA,,,Nicolas Vial
49311,204277,Igor,Ivanov,U,19600331,UZB,,,Igor Ivanov
49312,204278,Nikoloz,Bakradze,U,19890616,GEO,,,Nikoloz Bakradze
49313,204279,Bichiko,Ramishvili,U,19890701,GEO,,,Bichiko Ramishvili
49314,204280,Juan Pedro,Maria Sanchez,U,19860117,ESP,,,Juan Pedro Maria Sanchez
49315,204281,Jose Miguel,Moreno Jordan,U,19810908,ESP,,,Jose Miguel Moreno Jordan
